# utc: 2026-08-24T07:24:03.715977+00:00
# producer: ox-alpha LOOP-01
# source: GET http://127.0.0.1:5180/api/state every 2 s
utc	module	state	reason
2026-08-24T08:08:29+00:00	sow	STOPPED	
2026-08-24T08:08:31+00:00	debate	STOPPED	
2026-08-24T08:08:31+00:00	distillery	NOT_STARTED	
2026-08-24T08:08:31+00:00	sovereign	STOPPED	
2026-08-24T08:08:31+00:00	sow	STOPPED	
2026-08-24T08:08:33+00:00	debate	STOPPED	
2026-08-24T08:08:33+00:00	distillery	NOT_STARTED	
2026-08-24T08:08:33+00:00	sovereign	STOPPED	
2026-08-24T08:08:33+00:00	sow	STOPPED	
2026-08-24T08:08:35+00:00	debate	STOPPED	
2026-08-24T08:08:35+00:00	distillery	NOT_STARTED	
2026-08-24T08:08:35+00:00	sovereign	STOPPED	
2026-08-24T08:08:35+00:00	sow	STOPPED	
2026-08-24T08:08:37+00:00	debate	STOPPED	
2026-08-24T08:08:37+00:00	distillery	NOT_STARTED	
2026-08-24T08:08:37+00:00	sovereign	STOPPED	
2026-08-24T08:08:37+00:00	sow	STOPPED	
2026-08-24T08:08:40+00:00	debate	STOPPED	
2026-08-24T08:08:40+00:00	distillery	NOT_STARTED	
2026-08-24T08:08:40+00:00	sovereign	STOPPED	
2026-08-24T08:08:40+00:00	sow	STOPPED	
2026-08-24T08:08:42+00:00	debate	STOPPED	
2026-08-24T08:08:42+00:00	distillery	NOT_STARTED	
2026-08-24T08:08:42+00:00	sovereign	STOPPED	
2026-08-24T08:08:42+00:00	sow	STOPPED	
2026-08-24T08:08:44+00:00	debate	STOPPED	
2026-08-24T08:08:44+00:00	distillery	NOT_STARTED	
2026-08-24T08:08:44+00:00	sovereign	STOPPED	
2026-08-24T08:08:44+00:00	sow	STOPPED	
2026-08-24T08:08:46+00:00	debate	STOPPED	
2026-08-24T08:08:46+00:00	distillery	NOT_STARTED	
2026-08-24T08:08:46+00:00	sovereign	STOPPED	
2026-08-24T08:08:46+00:00	sow	STOPPED	
2026-08-24T08:08:48+00:00	debate	STOPPED	
2026-08-24T08:08:48+00:00	distillery	NOT_STARTED	
2026-08-24T08:08:48+00:00	sovereign	STOPPED	
2026-08-24T08:08:48+00:00	sow	STOPPED	
2026-08-24T08:08:50+00:00	debate	STOPPED	
2026-08-24T08:08:50+00:00	distillery	NOT_STARTED	
2026-08-24T08:08:50+00:00	sovereign	STOPPED	
2026-08-24T08:08:50+00:00	sow	STOPPED	
2026-08-24T08:08:52+00:00	debate	STOPPED	
2026-08-24T08:08:52+00:00	distillery	NOT_STARTED	
2026-08-24T08:08:52+00:00	sovereign	STOPPED	
2026-08-24T08:08:52+00:00	sow	STOPPED	
2026-08-24T08:08:54+00:00	debate	STOPPED	
2026-08-24T08:08:54+00:00	distillery	NOT_STARTED	
2026-08-24T08:08:54+00:00	sovereign	STOPPED	
2026-08-24T08:08:54+00:00	sow	STOPPED	
2026-08-24T08:08:56+00:00	debate	STOPPED	
2026-08-24T08:08:56+00:00	distillery	NOT_STARTED	
2026-08-24T08:08:56+00:00	sovereign	STOPPED	
2026-08-24T08:08:56+00:00	sow	STOPPED	
2026-08-24T08:08:58+00:00	debate	STOPPED	
2026-08-24T08:08:58+00:00	distillery	NOT_STARTED	
2026-08-24T08:08:58+00:00	sovereign	STOPPED	
2026-08-24T08:08:58+00:00	sow	STOPPED	
2026-08-24T08:09:00+00:00	debate	STOPPED	
2026-08-24T08:09:00+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:00+00:00	sovereign	STOPPED	
2026-08-24T08:09:00+00:00	sow	STOPPED	
2026-08-24T08:09:02+00:00	debate	STOPPED	
2026-08-24T08:09:02+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:02+00:00	sovereign	STOPPED	
2026-08-24T08:09:02+00:00	sow	STOPPED	
2026-08-24T08:09:04+00:00	debate	STOPPED	
2026-08-24T08:09:04+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:04+00:00	sovereign	STOPPED	
2026-08-24T08:09:04+00:00	sow	STOPPED	
2026-08-24T08:09:06+00:00	debate	STOPPED	
2026-08-24T08:09:06+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:06+00:00	sovereign	STOPPED	
2026-08-24T08:09:06+00:00	sow	STOPPED	
2026-08-24T08:09:08+00:00	debate	STOPPED	
2026-08-24T08:09:08+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:08+00:00	sovereign	STOPPED	
2026-08-24T08:09:08+00:00	sow	STOPPED	
2026-08-24T08:09:10+00:00	debate	STOPPED	
2026-08-24T08:09:10+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:10+00:00	sovereign	STOPPED	
2026-08-24T08:09:10+00:00	sow	STOPPED	
2026-08-24T08:09:12+00:00	debate	STOPPED	
2026-08-24T08:09:12+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:12+00:00	sovereign	STOPPED	
2026-08-24T08:09:12+00:00	sow	STOPPED	
2026-08-24T08:09:14+00:00	debate	STOPPED	
2026-08-24T08:09:14+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:14+00:00	sovereign	STOPPED	
2026-08-24T08:09:14+00:00	sow	STOPPED	
2026-08-24T08:09:16+00:00	debate	STOPPED	
2026-08-24T08:09:16+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:16+00:00	sovereign	STOPPED	
2026-08-24T08:09:16+00:00	sow	STOPPED	
2026-08-24T08:09:18+00:00	debate	STOPPED	
2026-08-24T08:09:18+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:18+00:00	sovereign	STOPPED	
2026-08-24T08:09:18+00:00	sow	STOPPED	
2026-08-24T08:09:20+00:00	debate	STOPPED	
2026-08-24T08:09:20+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:20+00:00	sovereign	STOPPED	
2026-08-24T08:09:20+00:00	sow	STOPPED	
2026-08-24T08:09:22+00:00	debate	STOPPED	
2026-08-24T08:09:22+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:22+00:00	sovereign	STOPPED	
2026-08-24T08:09:22+00:00	sow	STOPPED	
2026-08-24T08:09:24+00:00	debate	STOPPED	
2026-08-24T08:09:24+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:24+00:00	sovereign	STOPPED	
2026-08-24T08:09:24+00:00	sow	STOPPED	
2026-08-24T08:09:26+00:00	debate	STOPPED	
2026-08-24T08:09:26+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:26+00:00	sovereign	STOPPED	
2026-08-24T08:09:26+00:00	sow	STOPPED	
2026-08-24T08:09:28+00:00	debate	STOPPED	
2026-08-24T08:09:28+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:28+00:00	sovereign	STOPPED	
2026-08-24T08:09:28+00:00	sow	STOPPED	
2026-08-24T08:09:30+00:00	debate	STOPPED	
2026-08-24T08:09:30+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:30+00:00	sovereign	STOPPED	
2026-08-24T08:09:30+00:00	sow	STOPPED	
2026-08-24T08:09:32+00:00	debate	STOPPED	
2026-08-24T08:09:32+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:32+00:00	sovereign	STOPPED	
2026-08-24T08:09:32+00:00	sow	STOPPED	
2026-08-24T08:09:34+00:00	debate	STOPPED	
2026-08-24T08:09:34+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:34+00:00	sovereign	STOPPED	
2026-08-24T08:09:34+00:00	sow	STOPPED	
2026-08-24T08:09:36+00:00	debate	STOPPED	
2026-08-24T08:09:36+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:36+00:00	sovereign	STOPPED	
2026-08-24T08:09:36+00:00	sow	STOPPED	
2026-08-24T08:09:38+00:00	debate	STOPPED	
2026-08-24T08:09:38+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:38+00:00	sovereign	STOPPED	
2026-08-24T08:09:38+00:00	sow	STOPPED	
2026-08-24T08:09:40+00:00	debate	STOPPED	
2026-08-24T08:09:40+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:40+00:00	sovereign	STOPPED	
2026-08-24T08:09:40+00:00	sow	STOPPED	
2026-08-24T08:09:42+00:00	debate	STOPPED	
2026-08-24T08:09:42+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:42+00:00	sovereign	STOPPED	
2026-08-24T08:09:42+00:00	sow	STOPPED	
2026-08-24T08:09:44+00:00	debate	STOPPED	
2026-08-24T08:09:44+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:44+00:00	sovereign	STOPPED	
2026-08-24T08:09:44+00:00	sow	STOPPED	
2026-08-24T08:09:46+00:00	debate	STOPPED	
2026-08-24T08:09:46+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:46+00:00	sovereign	STOPPED	
2026-08-24T08:09:46+00:00	sow	STOPPED	
2026-08-24T08:09:48+00:00	debate	STOPPED	
2026-08-24T08:09:48+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:48+00:00	sovereign	STOPPED	
2026-08-24T08:09:48+00:00	sow	STOPPED	
2026-08-24T08:09:50+00:00	debate	STOPPED	
2026-08-24T08:09:50+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:50+00:00	sovereign	STOPPED	
2026-08-24T08:09:50+00:00	sow	STOPPED	
2026-08-24T08:09:52+00:00	debate	STOPPED	
2026-08-24T08:09:52+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:52+00:00	sovereign	STOPPED	
2026-08-24T08:09:52+00:00	sow	STOPPED	
2026-08-24T08:09:54+00:00	debate	STOPPED	
2026-08-24T08:09:54+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:54+00:00	sovereign	STOPPED	
2026-08-24T08:09:54+00:00	sow	STOPPED	
2026-08-24T08:09:56+00:00	debate	STOPPED	
2026-08-24T08:09:56+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:56+00:00	sovereign	STOPPED	
2026-08-24T08:09:56+00:00	sow	STOPPED	
2026-08-24T08:09:58+00:00	debate	STOPPED	
2026-08-24T08:09:58+00:00	distillery	NOT_STARTED	
2026-08-24T08:09:58+00:00	sovereign	STOPPED	
2026-08-24T08:09:58+00:00	sow	STOPPED	
2026-08-24T08:10:00+00:00	debate	STOPPED	
2026-08-24T08:10:00+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:00+00:00	sovereign	STOPPED	
2026-08-24T08:10:00+00:00	sow	STOPPED	
2026-08-24T08:10:02+00:00	debate	STOPPED	
2026-08-24T08:10:02+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:02+00:00	sovereign	STOPPED	
2026-08-24T08:10:02+00:00	sow	STOPPED	
2026-08-24T08:10:04+00:00	debate	STOPPED	
2026-08-24T08:10:04+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:04+00:00	sovereign	STOPPED	
2026-08-24T08:10:04+00:00	sow	STOPPED	
2026-08-24T08:10:06+00:00	debate	STOPPED	
2026-08-24T08:10:06+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:06+00:00	sovereign	STOPPED	
2026-08-24T08:10:06+00:00	sow	STOPPED	
2026-08-24T08:10:08+00:00	debate	STOPPED	
2026-08-24T08:10:08+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:08+00:00	sovereign	STOPPED	
2026-08-24T08:10:08+00:00	sow	STOPPED	
2026-08-24T08:10:10+00:00	debate	STOPPED	
2026-08-24T08:10:10+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:10+00:00	sovereign	STOPPED	
2026-08-24T08:10:10+00:00	sow	STOPPED	
2026-08-24T08:10:12+00:00	debate	STOPPED	
2026-08-24T08:10:12+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:12+00:00	sovereign	STOPPED	
2026-08-24T08:10:12+00:00	sow	STOPPED	
2026-08-24T08:10:14+00:00	debate	STOPPED	
2026-08-24T08:10:14+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:14+00:00	sovereign	STOPPED	
2026-08-24T08:10:14+00:00	sow	STOPPED	
2026-08-24T08:10:16+00:00	debate	STOPPED	
2026-08-24T08:10:16+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:16+00:00	sovereign	STOPPED	
2026-08-24T08:10:16+00:00	sow	STOPPED	
2026-08-24T08:10:18+00:00	debate	STOPPED	
2026-08-24T08:10:18+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:18+00:00	sovereign	STOPPED	
2026-08-24T08:10:18+00:00	sow	STOPPED	
2026-08-24T08:10:20+00:00	debate	STOPPED	
2026-08-24T08:10:20+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:20+00:00	sovereign	STOPPED	
2026-08-24T08:10:20+00:00	sow	STOPPED	
2026-08-24T08:10:22+00:00	debate	STOPPED	
2026-08-24T08:10:22+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:22+00:00	sovereign	STOPPED	
2026-08-24T08:10:22+00:00	sow	STOPPED	
2026-08-24T08:10:24+00:00	debate	STOPPED	
2026-08-24T08:10:24+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:24+00:00	sovereign	STOPPED	
2026-08-24T08:10:24+00:00	sow	STOPPED	
2026-08-24T08:10:26+00:00	debate	STOPPED	
2026-08-24T08:10:26+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:26+00:00	sovereign	STOPPED	
2026-08-24T08:10:26+00:00	sow	STOPPED	
2026-08-24T08:10:28+00:00	debate	STOPPED	
2026-08-24T08:10:28+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:28+00:00	sovereign	STOPPED	
2026-08-24T08:10:28+00:00	sow	STOPPED	
2026-08-24T08:10:30+00:00	debate	STOPPED	
2026-08-24T08:10:30+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:30+00:00	sovereign	STOPPED	
2026-08-24T08:10:30+00:00	sow	STOPPED	
2026-08-24T08:10:32+00:00	debate	STOPPED	
2026-08-24T08:10:32+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:32+00:00	sovereign	STOPPED	
2026-08-24T08:10:32+00:00	sow	STOPPED	
2026-08-24T08:10:34+00:00	debate	STOPPED	
2026-08-24T08:10:34+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:34+00:00	sovereign	STOPPED	
2026-08-24T08:10:34+00:00	sow	STOPPED	
2026-08-24T08:10:36+00:00	debate	STOPPED	
2026-08-24T08:10:36+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:36+00:00	sovereign	STOPPED	
2026-08-24T08:10:36+00:00	sow	STOPPED	
2026-08-24T08:10:38+00:00	debate	STOPPED	
2026-08-24T08:10:38+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:38+00:00	sovereign	STOPPED	
2026-08-24T08:10:38+00:00	sow	STOPPED	
2026-08-24T08:10:40+00:00	debate	STOPPED	
2026-08-24T08:10:40+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:40+00:00	sovereign	STOPPED	
2026-08-24T08:10:40+00:00	sow	STOPPED	
2026-08-24T08:10:42+00:00	debate	STOPPED	
2026-08-24T08:10:42+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:42+00:00	sovereign	STOPPED	
2026-08-24T08:10:42+00:00	sow	STOPPED	
2026-08-24T08:10:44+00:00	debate	STOPPED	
2026-08-24T08:10:44+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:44+00:00	sovereign	STOPPED	
2026-08-24T08:10:44+00:00	sow	STOPPED	
2026-08-24T08:10:46+00:00	debate	STOPPED	
2026-08-24T08:10:46+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:46+00:00	sovereign	STOPPED	
2026-08-24T08:10:46+00:00	sow	STOPPED	
2026-08-24T08:10:48+00:00	debate	STOPPED	
2026-08-24T08:10:48+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:48+00:00	sovereign	STOPPED	
2026-08-24T08:10:48+00:00	sow	STOPPED	
2026-08-24T08:10:50+00:00	debate	STOPPED	
2026-08-24T08:10:50+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:50+00:00	sovereign	STOPPED	
2026-08-24T08:10:50+00:00	sow	STOPPED	
2026-08-24T08:10:52+00:00	debate	STOPPED	
2026-08-24T08:10:52+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:52+00:00	sovereign	STOPPED	
2026-08-24T08:10:52+00:00	sow	STOPPED	
2026-08-24T08:10:54+00:00	debate	STOPPED	
2026-08-24T08:10:54+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:54+00:00	sovereign	STOPPED	
2026-08-24T08:10:54+00:00	sow	STOPPED	
2026-08-24T08:10:56+00:00	debate	STOPPED	
2026-08-24T08:10:56+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:56+00:00	sovereign	STOPPED	
2026-08-24T08:10:56+00:00	sow	STOPPED	
2026-08-24T08:10:58+00:00	debate	STOPPED	
2026-08-24T08:10:58+00:00	distillery	NOT_STARTED	
2026-08-24T08:10:58+00:00	sovereign	STOPPED	
2026-08-24T08:10:58+00:00	sow	STOPPED	
2026-08-24T08:11:01+00:00	debate	STOPPED	
2026-08-24T08:11:01+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:01+00:00	sovereign	STOPPED	
2026-08-24T08:11:01+00:00	sow	STOPPED	
2026-08-24T08:11:03+00:00	debate	STOPPED	
2026-08-24T08:11:03+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:03+00:00	sovereign	STOPPED	
2026-08-24T08:11:03+00:00	sow	STOPPED	
2026-08-24T08:11:05+00:00	debate	STOPPED	
2026-08-24T08:11:05+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:05+00:00	sovereign	STOPPED	
2026-08-24T08:11:05+00:00	sow	STOPPED	
2026-08-24T08:11:07+00:00	debate	STOPPED	
2026-08-24T08:11:07+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:07+00:00	sovereign	STOPPED	
2026-08-24T08:11:07+00:00	sow	STOPPED	
2026-08-24T08:11:09+00:00	debate	STOPPED	
2026-08-24T08:11:09+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:09+00:00	sovereign	STOPPED	
2026-08-24T08:11:09+00:00	sow	STOPPED	
2026-08-24T08:11:11+00:00	debate	STOPPED	
2026-08-24T08:11:11+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:11+00:00	sovereign	STOPPED	
2026-08-24T08:11:11+00:00	sow	STOPPED	
2026-08-24T08:11:13+00:00	debate	STOPPED	
2026-08-24T08:11:13+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:13+00:00	sovereign	STOPPED	
2026-08-24T08:11:13+00:00	sow	STOPPED	
2026-08-24T08:11:15+00:00	debate	STOPPED	
2026-08-24T08:11:15+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:15+00:00	sovereign	STOPPED	
2026-08-24T08:11:15+00:00	sow	STOPPED	
2026-08-24T08:11:17+00:00	debate	STOPPED	
2026-08-24T08:11:17+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:17+00:00	sovereign	STOPPED	
2026-08-24T08:11:17+00:00	sow	STOPPED	
2026-08-24T08:11:19+00:00	debate	STOPPED	
2026-08-24T08:11:19+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:19+00:00	sovereign	STOPPED	
2026-08-24T08:11:19+00:00	sow	STOPPED	
2026-08-24T08:11:21+00:00	debate	STOPPED	
2026-08-24T08:11:21+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:21+00:00	sovereign	STOPPED	
2026-08-24T08:11:21+00:00	sow	STOPPED	
2026-08-24T08:11:23+00:00	debate	STOPPED	
2026-08-24T08:11:23+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:23+00:00	sovereign	STOPPED	
2026-08-24T08:11:23+00:00	sow	STOPPED	
2026-08-24T08:11:25+00:00	debate	STOPPED	
2026-08-24T08:11:25+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:25+00:00	sovereign	STOPPED	
2026-08-24T08:11:25+00:00	sow	STOPPED	
2026-08-24T08:11:27+00:00	debate	STOPPED	
2026-08-24T08:11:27+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:27+00:00	sovereign	STOPPED	
2026-08-24T08:11:27+00:00	sow	STOPPED	
2026-08-24T08:11:29+00:00	debate	STOPPED	
2026-08-24T08:11:29+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:29+00:00	sovereign	STOPPED	
2026-08-24T08:11:29+00:00	sow	STOPPED	
2026-08-24T08:11:31+00:00	debate	STOPPED	
2026-08-24T08:11:31+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:31+00:00	sovereign	STOPPED	
2026-08-24T08:11:31+00:00	sow	STOPPED	
2026-08-24T08:11:33+00:00	debate	STOPPED	
2026-08-24T08:11:33+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:33+00:00	sovereign	STOPPED	
2026-08-24T08:11:33+00:00	sow	STOPPED	
2026-08-24T08:11:35+00:00	debate	STOPPED	
2026-08-24T08:11:35+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:35+00:00	sovereign	STOPPED	
2026-08-24T08:11:35+00:00	sow	STOPPED	
2026-08-24T08:11:37+00:00	debate	STOPPED	
2026-08-24T08:11:37+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:37+00:00	sovereign	STOPPED	
2026-08-24T08:11:37+00:00	sow	STOPPED	
2026-08-24T08:11:39+00:00	debate	STOPPED	
2026-08-24T08:11:39+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:39+00:00	sovereign	STOPPED	
2026-08-24T08:11:39+00:00	sow	STOPPED	
2026-08-24T08:11:41+00:00	debate	STOPPED	
2026-08-24T08:11:41+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:41+00:00	sovereign	STOPPED	
2026-08-24T08:11:41+00:00	sow	STOPPED	
2026-08-24T08:11:43+00:00	debate	STOPPED	
2026-08-24T08:11:43+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:43+00:00	sovereign	STOPPED	
2026-08-24T08:11:43+00:00	sow	STOPPED	
2026-08-24T08:11:45+00:00	debate	STOPPED	
2026-08-24T08:11:45+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:45+00:00	sovereign	STOPPED	
2026-08-24T08:11:45+00:00	sow	STOPPED	
2026-08-24T08:11:47+00:00	debate	STOPPED	
2026-08-24T08:11:47+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:47+00:00	sovereign	STOPPED	
2026-08-24T08:11:47+00:00	sow	STOPPED	
2026-08-24T08:11:49+00:00	debate	STOPPED	
2026-08-24T08:11:49+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:49+00:00	sovereign	STOPPED	
2026-08-24T08:11:49+00:00	sow	STOPPED	
2026-08-24T08:11:51+00:00	debate	STOPPED	
2026-08-24T08:11:51+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:51+00:00	sovereign	STOPPED	
2026-08-24T08:11:51+00:00	sow	STOPPED	
2026-08-24T08:11:53+00:00	debate	STOPPED	
2026-08-24T08:11:53+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:53+00:00	sovereign	STOPPED	
2026-08-24T08:11:53+00:00	sow	STOPPED	
2026-08-24T08:11:55+00:00	debate	STOPPED	
2026-08-24T08:11:55+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:55+00:00	sovereign	STOPPED	
2026-08-24T08:11:55+00:00	sow	STOPPED	
2026-08-24T08:11:57+00:00	debate	STOPPED	
2026-08-24T08:11:57+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:57+00:00	sovereign	STOPPED	
2026-08-24T08:11:57+00:00	sow	STOPPED	
2026-08-24T08:11:59+00:00	debate	STOPPED	
2026-08-24T08:11:59+00:00	distillery	NOT_STARTED	
2026-08-24T08:11:59+00:00	sovereign	STOPPED	
2026-08-24T08:11:59+00:00	sow	STOPPED	
2026-08-24T08:12:01+00:00	debate	STOPPED	
2026-08-24T08:12:01+00:00	distillery	NOT_STARTED	
2026-08-24T08:12:01+00:00	sovereign	STOPPED	
2026-08-24T08:12:01+00:00	sow	STOPPED	
2026-08-24T08:12:03+00:00	debate	STOPPED	
2026-08-24T08:12:03+00:00	distillery	NOT_STARTED	
2026-08-24T08:12:03+00:00	sovereign	STOPPED	
2026-08-24T08:12:03+00:00	sow	STOPPED	
2026-08-24T08:12:05+00:00	debate	STOPPED	
2026-08-24T08:12:05+00:00	distillery	NOT_STARTED	
2026-08-24T08:12:05+00:00	sovereign	STOPPED	
2026-08-24T08:12:05+00:00	sow	STOPPED	
2026-08-24T08:12:07+00:00	debate	STOPPED	
2026-08-24T08:12:07+00:00	distillery	NOT_STARTED	
2026-08-24T08:12:07+00:00	sovereign	STOPPED	
2026-08-24T08:12:07+00:00	sow	STOPPED	
2026-08-24T08:12:09+00:00	debate	STOPPED	
2026-08-24T08:12:09+00:00	distillery	NOT_STARTED	
2026-08-24T08:12:09+00:00	sovereign	STOPPED	
2026-08-24T08:12:09+00:00	sow	STOPPED	
2026-08-24T08:12:11+00:00	debate	STOPPED	
2026-08-24T08:12:11+00:00	distillery	NOT_STARTED	
2026-08-24T08:12:11+00:00	sovereign	STOPPED	
2026-08-24T08:12:11+00:00	sow	STOPPED	
2026-08-24T08:12:13+00:00	debate	STOPPED	
2026-08-24T08:12:13+00:00	distillery	NOT_STARTED	
2026-08-24T08:12:13+00:00	sovereign	STOPPED	
2026-08-24T08:12:13+00:00	sow	STOPPED	
2026-08-24T08:12:15+00:00	debate	STOPPED	
2026-08-24T08:12:15+00:00	distillery	NOT_STARTED	
2026-08-24T08:12:15+00:00	sovereign	STOPPED	
2026-08-24T08:12:15+00:00	sow	STOPPED	
2026-08-24T08:12:17+00:00	debate	STOPPED	
2026-08-24T08:12:17+00:00	distillery	NOT_STARTED	
2026-08-24T08:12:17+00:00	sovereign	STOPPED	
2026-08-24T08:12:17+00:00	sow	STOPPED	
2026-08-24T08:12:19+00:00	debate	STOPPED	
2026-08-24T08:12:19+00:00	distillery	NOT_STARTED	
2026-08-24T08:12:19+00:00	sovereign	STOPPED	
2026-08-24T08:12:19+00:00	sow	STOPPED	
2026-08-24T08:12:21+00:00	debate	STOPPED	
2026-08-24T08:12:21+00:00	distillery	NOT_STARTED	
2026-08-24T08:12:21+00:00	sovereign	STOPPED	
2026-08-24T08:12:21+00:00	sow	STOPPED	
2026-08-24T08:12:23+00:00	debate	STOPPED	
2026-08-24T08:12:23+00:00	distillery	NOT_STARTED	
2026-08-24T08:12:23+00:00	sovereign	STOPPED	
2026-08-24T08:12:23+00:00	sow	STOPPED	
2026-08-24T08:12:25+00:00	debate	STOPPED	
2026-08-24T08:12:25+00:00	distillery	NOT_STARTED	
2026-08-24T08:12:25+00:00	sovereign	STOPPED	
2026-08-24T08:12:25+00:00	sow	STOPPED	
2026-08-24T08:12:27+00:00	debate	STOPPED	
2026-08-24T08:12:27+00:00	distillery	NOT_STARTED	
2026-08-24T08:12:27+00:00	sovereign	STOPPED	
2026-08-24T08:12:27+00:00	sow	STOPPED	
2026-08-24T08:12:29+00:00	debate	STOPPED	
2026-08-24T08:12:29+00:00	distillery	NOT_STARTED	
2026-08-24T08:12:29+00:00	sovereign	STOPPED	
2026-08-24T08:12:29+00:00	sow	STOPPED	
2026-08-24T08:12:31+00:00	debate	STOPPED	
2026-08-24T08:12:31+00:00	distillery	NOT_STARTED	
2026-08-24T08:12:31+00:00	sovereign	STOPPED	
2026-08-24T08:12:31+00:00	sow	STOPPED	
2026-08-24T08:12:33+00:00	debate	STOPPED	
2026-08-24T08:12:33+00:00	distillery	NOT_STARTED	
2026-08-24T08:12:33+00:00	sovereign	STOPPED	
2026-08-24T08:12:33+00:00	sow	STOPPED	
2026-08-24T08:12:35+00:00	debate	STOPPED	
2026-08-24T08:12:35+00:00	distillery	NOT_STARTED	
2026-08-24T08:12:35+00:00	sovereign	STOPPED	
